artist_id,artist_name,country,region,collaborator_id,collaborator_name,collab_country,collab_region,collaboration_count,year
828ea084-cc47-4980-a6c3-b13758d76d3e,Akli Serpent,FI,Europe,9e72d086-1195-4b00-aff2-29a79e8ee5d9,AsaMasa Bin Laden,FI,Europe,1,2006
18b65447-48aa-42f1-b16c-501be68c91bb,Jontti,FI,Europe,828ea084-cc47-4980-a6c3-b13758d76d3e,Akli Serpent,FI,Europe,1,2006
828ea084-cc47-4980-a6c3-b13758d76d3e,Akli Serpent,FI,Europe,e073f1e8-0727-4be7-9be1-6d2be9803b2d,Shaka,FI,Europe,1,2006
828ea084-cc47-4980-a6c3-b13758d76d3e,Akli Serpent,FI,Europe,bb86690c-31ab-4589-8243-9baef31cc779,Ville Kalliosta,FI,Europe,1,2006
828ea084-cc47-4980-a6c3-b13758d76d3e,Akli Serpent,FI,Europe,d6241926-6d71-443b-a28e-4fa1e11ab59b,Pyhimys,FI,Europe,1,2006
828ea084-cc47-4980-a6c3-b13758d76d3e,Akli Serpent,FI,Europe,93e117c4-ff07-4f6e-a9a1-f3e4a556e846,Heikki Kuula,FI,Europe,1,2006
18b65447-48aa-42f1-b16c-501be68c91bb,Jontti,FI,Europe,9e72d086-1195-4b00-aff2-29a79e8ee5d9,AsaMasa Bin Laden,FI,Europe,1,2006
9e72d086-1195-4b00-aff2-29a79e8ee5d9,AsaMasa Bin Laden,FI,Europe,e073f1e8-0727-4be7-9be1-6d2be9803b2d,Shaka,FI,Europe,1,2006
9e72d086-1195-4b00-aff2-29a79e8ee5d9,AsaMasa Bin Laden,FI,Europe,bb86690c-31ab-4589-8243-9baef31cc779,Ville Kalliosta,FI,Europe,1,2006
9e72d086-1195-4b00-aff2-29a79e8ee5d9,AsaMasa Bin Laden,FI,Europe,d6241926-6d71-443b-a28e-4fa1e11ab59b,Pyhimys,FI,Europe,1,2006
93e117c4-ff07-4f6e-a9a1-f3e4a556e846,Heikki Kuula,FI,Europe,9e72d086-1195-4b00-aff2-29a79e8ee5d9,AsaMasa Bin Laden,FI,Europe,1,2006
18b65447-48aa-42f1-b16c-501be68c91bb,Jontti,FI,Europe,e073f1e8-0727-4be7-9be1-6d2be9803b2d,Shaka,FI,Europe,1,2006
18b65447-48aa-42f1-b16c-501be68c91bb,Jontti,FI,Europe,bb86690c-31ab-4589-8243-9baef31cc779,Ville Kalliosta,FI,Europe,1,2006
18b65447-48aa-42f1-b16c-501be68c91bb,Jontti,FI,Europe,d6241926-6d71-443b-a28e-4fa1e11ab59b,Pyhimys,FI,Europe,1,2006
18b65447-48aa-42f1-b16c-501be68c91bb,Jontti,FI,Europe,93e117c4-ff07-4f6e-a9a1-f3e4a556e846,Heikki Kuula,FI,Europe,1,2006
bb86690c-31ab-4589-8243-9baef31cc779,Ville Kalliosta,FI,Europe,e073f1e8-0727-4be7-9be1-6d2be9803b2d,Shaka,FI,Europe,1,2006
d6241926-6d71-443b-a28e-4fa1e11ab59b,Pyhimys,FI,Europe,e073f1e8-0727-4be7-9be1-6d2be9803b2d,Shaka,FI,Europe,1,2006
93e117c4-ff07-4f6e-a9a1-f3e4a556e846,Heikki Kuula,FI,Europe,e073f1e8-0727-4be7-9be1-6d2be9803b2d,Shaka,FI,Europe,1,2006
bb86690c-31ab-4589-8243-9baef31cc779,Ville Kalliosta,FI,Europe,d6241926-6d71-443b-a28e-4fa1e11ab59b,Pyhimys,FI,Europe,1,2006
93e117c4-ff07-4f6e-a9a1-f3e4a556e846,Heikki Kuula,FI,Europe,bb86690c-31ab-4589-8243-9baef31cc779,Ville Kalliosta,FI,Europe,1,2006
93e117c4-ff07-4f6e-a9a1-f3e4a556e846,Heikki Kuula,FI,Europe,d6241926-6d71-443b-a28e-4fa1e11ab59b,Pyhimys,FI,Europe,1,2006
3bc49099-13f7-441e-8b9a-b87f1f067a3d,Otherwize,US,North America,dbd1b11b-0ab2-4afd-8264-c2909237b6fb,Aceyalone,US,North America,1,2006
1bc4657e-3fcd-4e88-bd31-51901fc962af,Mikkey Halsted,US,North America,1f8e7e6f-fb43-4121-83c6-f4c9992b7036,Rhymefest,US,North America,1,2006
1f8e7e6f-fb43-4121-83c6-f4c9992b7036,Rhymefest,US,North America,5bdbcb6d-1f30-4c29-8501-f63b6445fd77,Bump J,US,North America,1,2006
1bc4657e-3fcd-4e88-bd31-51901fc962af,Mikkey Halsted,US,North America,5bdbcb6d-1f30-4c29-8501-f63b6445fd77,Bump J,US,North America,1,2006
2e3c5db4-e583-459c-86b4-1c04d3063490,Da Ranjahz,US,North America,f804d8c0-bf16-4e15-92db-e3642d629f95,O.C.,US,North America,1,2006
01b8aa01-905c-411a-af1a-1dbccda99f2a,Strange Fruit Project,US,North America,d8f3f067-fb57-4072-bffe-89e1743803d2,Thesis,US,North America,2,2006
1939beed-512a-4dd9-8566-d7a49aedf93a,Casey,FR,Europe,8a00d5ef-85dc-4174-8563-5bd5b2c18b30,B.James,FR,Europe,2,2006
1939beed-512a-4dd9-8566-d7a49aedf93a,Casey,FR,Europe,59b00d9b-fd6d-4705-9bfa-74329318a94e,Prodige,FR,Europe,2,2006
59b00d9b-fd6d-4705-9bfa-74329318a94e,Prodige,FR,Europe,8a00d5ef-85dc-4174-8563-5bd5b2c18b30,B.James,FR,Europe,2,2006
2c311e1d-5da3-4ffb-a46e-572981b5849f,Chingy,US,North America,d3d20e96-5783-4126-9d64-075566611c5e,Fatman Scoop,US,North America,1,2006
2c311e1d-5da3-4ffb-a46e-572981b5849f,Chingy,US,North America,a8754ac4-a85e-4f48-a81f-eecd482570ef,Three 6 Mafia,US,North America,1,2006
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,US,North America,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,US,North America,1,2006
d5d97b2b-b83b-4976-814a-056d9076c8c3,The Notorious B.I.G.,US,North America,f82bcf78-5b69-4622-a5ef-73800768d9ac,JAY‐Z,US,North America,1,1996
1939beed-512a-4dd9-8566-d7a49aedf93a,Casey,FR,Europe,efa48b0d-1b81-4aa2-a2f7-41529127de57,Ékoué,FR,Europe,1,2006
1cee1f74-179d-446d-8347-de31e8202f2b,Motion Man,US,North America,d61f2d1d-1061-402f-8537-a4fc50c51afc,Project Polaroid,US,North America,1,2006
6014a958-e87b-430f-b741-59e3952f2075,Roughneck Jihad,US,North America,d61f2d1d-1061-402f-8537-a4fc50c51afc,Project Polaroid,US,North America,1,2006
1de167f5-7bec-4371-9029-a45a7332b792,The Grouch,US,North America,85823097-9e6c-4876-a04a-8a761a477992,Zion I,US,North America,2,2006
405528df-2632-4730-80fc-83e775a97651,Nate Dogg,US,North America,9c84223d-40ca-4582-94c6-056d393278ec,N.U.N.E,US,North America,1,2006
022fcbca-b177-42e6-88f7-790df3aed70a,Grafh,US,North America,9c84223d-40ca-4582-94c6-056d393278ec,N.U.N.E,US,North America,1,2006
3c5eed42-c846-4c57-82d0-47b9ba9ccd14,Shade Sheist,US,North America,9c84223d-40ca-4582-94c6-056d393278ec,N.U.N.E,US,North America,1,2006
022fcbca-b177-42e6-88f7-790df3aed70a,Grafh,US,North America,405528df-2632-4730-80fc-83e775a97651,Nate Dogg,US,North America,1,2006
3c5eed42-c846-4c57-82d0-47b9ba9ccd14,Shade Sheist,US,North America,405528df-2632-4730-80fc-83e775a97651,Nate Dogg,US,North America,2,2006
022fcbca-b177-42e6-88f7-790df3aed70a,Grafh,US,North America,3c5eed42-c846-4c57-82d0-47b9ba9ccd14,Shade Sheist,US,North America,1,2006
04b2a47d-0399-4db7-b25c-bee4ace05a9d,Emilio Lopez,US,North America,85c9f617-08d4-478d-b00d-317d362e16f2,Apathy,US,North America,1,2006
545f9a53-f816-4b59-b196-07d16d01160a,Styles of Beyond,US,North America,85c9f617-08d4-478d-b00d-317d362e16f2,Apathy,US,North America,1,2004
1b8ed32a-294c-4224-a770-2c20b8a5b0c1,Blue Sky Black Death,US,North America,8be968f4-1f94-46ff-963f-d690d9ab216b,Warcloud,US,North America,1,2006
1f8e7e6f-fb43-4121-83c6-f4c9992b7036,Rhymefest,US,North America,b3c94036-6166-41d2-91a2-dc3a0b5fa188,Q‐Tip,US,North America,1,2006
818f83a0-6ff8-400b-ab0c-39da35f52370,Defari,US,North America,c71abd83-9d66-4c7b-9f0d-c9c36e85a955,Dilated Peoples,US,North America,2,2000
0051db34-6ac5-4e73-ae8e-b11d3a7746b8,La Coka Nostra,US,North America,9c8b5123-d994-4c0c-85c0-465636ae241e,B‐Real,US,North America,1,2006
0051db34-6ac5-4e73-ae8e-b11d3a7746b8,La Coka Nostra,US,North America,7bf7c525-b06b-4dd3-b731-4ed3d6f60778,Sick Jacken,US,North America,1,2006
7bf7c525-b06b-4dd3-b731-4ed3d6f60778,Sick Jacken,US,North America,9c8b5123-d994-4c0c-85c0-465636ae241e,B‐Real,US,North America,1,2006
6ed059c4-8472-4771-99ac-25725e55710b,Greg Nice,US,North America,bd6f11fd-b4a8-42bd-9a6b-d1cc3616a6d4,Sadat X,US,North America,1,2006
4036bf23-2b69-4be9-a285-e89677ab49bb,Jibbs,US,North America,d16ea2c8-71cb-4c7f-bd8e-6c475c8c84c5,J. Valentine,US,North America,1,2006
703f9c8c-32c8-482a-900d-a12fd8f20360,Thug Life,US,North America,e263a1d8-8228-4ede-9e17-7acf8470165a,Makaveli,US,North America,1,2006
287fb8cd-6043-4c3b-9edd-83bff59176dc,Young Spiffy,US,North America,2c311e1d-5da3-4ffb-a46e-572981b5849f,Chingy,US,North America,1,2006
28438dd9-6244-4627-aa42-f9749c4fde08,Bubba Sparxxx,US,North America,e220955e-2810-4bbb-811b-6d30f62b6392,Sleepy Brown,US,North America,1,2006
3a6dbe97-f344-4d95-a7a6-1212382dda20,Duddy Ken,US,North America,e220955e-2810-4bbb-811b-6d30f62b6392,Sleepy Brown,US,North America,1,2006
ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,US,North America,ea6b7199-901d-4c0e-8242-6d7bc2bf62b7,Cam’ron,US,North America,1,2006
93dda03d-c1d3-42c2-80b0-fa71bc20262b,Capleton,JM,Latin America,c71abd83-9d66-4c7b-9f0d-c9c36e85a955,Dilated Peoples,US,North America,1,2006
846e89f6-6257-4371-a26d-de960a60bec5,The Coup,US,North America,a9883eff-a468-4336-9d35-5ea6bf1b2c6c,Silk E,US,North America,1,2006
176706f4-edc7-4f58-90c8-b1f81162b725,Playaz Circle,US,North America,ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,US,North America,1,2007
1491e2b8-23bf-41a8-8184-cccd7e98a23c,Fünf Sterne deluxe,DE,Europe,14aa9e32-c377-4dc6-9162-2e6c67a8eaf4,Samy Deluxe,DE,Europe,1,1998
2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,US,North America,f563a1a9-069b-41ed-8b3b-e1b1a6f5b34b,André 3000,US,North America,1,2007
2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,US,North America,81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,US,North America,1,2007
2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,US,North America,811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,US,North America,1,2007
2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,US,North America,b4984b38-6dad-4d8f-9942-a15131f37f98,Murphy Lee,US,North America,1,2007
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,US,North America,2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,US,North America,1,2007
81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,US,North America,f563a1a9-069b-41ed-8b3b-e1b1a6f5b34b,André 3000,US,North America,1,2007
811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,US,North America,f563a1a9-069b-41ed-8b3b-e1b1a6f5b34b,André 3000,US,North America,1,2007
b4984b38-6dad-4d8f-9942-a15131f37f98,Murphy Lee,US,North America,f563a1a9-069b-41ed-8b3b-e1b1a6f5b34b,André 3000,US,North America,1,2007
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,US,North America,f563a1a9-069b-41ed-8b3b-e1b1a6f5b34b,André 3000,US,North America,1,2007
81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,US,North America,811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,US,North America,1,2007
81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,US,North America,b4984b38-6dad-4d8f-9942-a15131f37f98,Murphy Lee,US,North America,1,2007
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,US,North America,81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,US,North America,3,2007
811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,US,North America,b4984b38-6dad-4d8f-9942-a15131f37f98,Murphy Lee,US,North America,1,2007
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,US,North America,811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,US,North America,1,2007
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,US,North America,b4984b38-6dad-4d8f-9942-a15131f37f98,Murphy Lee,US,North America,1,2007
9b8d6e2c-2b4e-4924-82ae-226b4e701f6b,The Brand New Heavies,GB,Europe,f5c4c27e-5902-4fc0-adfb-7775da3d5363,Yasiin Bey,US,North America,1,2000
1491e2b8-23bf-41a8-8184-cccd7e98a23c,Fünf Sterne deluxe,DE,Europe,48b48175-5ffd-49a2-88e2-ca84118544ca,Biz Markie,US,North America,1,1998
1491e2b8-23bf-41a8-8184-cccd7e98a23c,Fünf Sterne deluxe,DE,Europe,1670ecd7-a00f-4534-bf80-b8efaa1f965e,Ferris MC,DE,Europe,1,1998
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,f90e8b26-9e52-4669-a5c9-e28529c47894,Snoop Dogg,US,North America,1,2007
13bcb2bb-db37-4397-baf5-e0f085be2d64,Rick Ross,US,North America,1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,1,2007
13bcb2bb-db37-4397-baf5-e0f085be2d64,Rick Ross,US,North America,f90e8b26-9e52-4669-a5c9-e28529c47894,Snoop Dogg,US,North America,1,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,c1f5d7c6-1bce-45f1-bb80-f9c74bb9c740,Bun B,US,North America,1,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,b76f6f2b-87f1-466f-8a96-9443cf5ae07f,Young Dro,US,North America,1,2007
b76f6f2b-87f1-466f-8a96-9443cf5ae07f,Young Dro,US,North America,c1f5d7c6-1bce-45f1-bb80-f9c74bb9c740,Bun B,US,North America,1,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,8efb78e6-9401-4f54-902b-57e9c3b54e64,Trick Daddy,US,North America,1,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,b01e7f27-9b0a-4cdb-85eb-3154164e5b81,Block,US,North America,3,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,bd1f2f64-67ec-4711-87e6-34b7f5dda1ba,Jazze Pha,US,North America,2,2007
8efb78e6-9401-4f54-902b-57e9c3b54e64,Trick Daddy,US,North America,b01e7f27-9b0a-4cdb-85eb-3154164e5b81,Block,US,North America,1,2007
8efb78e6-9401-4f54-902b-57e9c3b54e64,Trick Daddy,US,North America,bd1f2f64-67ec-4711-87e6-34b7f5dda1ba,Jazze Pha,US,North America,1,2007
b01e7f27-9b0a-4cdb-85eb-3154164e5b81,Block,US,North America,bd1f2f64-67ec-4711-87e6-34b7f5dda1ba,Jazze Pha,US,North America,1,2007
672728fc-5582-43e2-92c7-9edb01e84801,Tank,US,North America,72f62a4c-0042-49f6-b4dc-2f5b27dd289f,Plies,US,North America,1,2007
6a4afad4-2603-4418-a6fb-c111c02813fd,Mr. Porter,US,North America,a4d62ced-2f87-488a-9c76-ab88ea7a2cbf,Pharoahe Monch,US,North America,6,2007
808c1fbb-ccfb-4b15-a541-72bec155e696,Dwele,US,North America,a4d62ced-2f87-488a-9c76-ab88ea7a2cbf,Pharoahe Monch,US,North America,3,2007
1ac36f09-6ef1-42f9-887a-8afda5246649,Tone Treazure,US,North America,a4d62ced-2f87-488a-9c76-ab88ea7a2cbf,Pharoahe Monch,US,North America,3,2007
6a4afad4-2603-4418-a6fb-c111c02813fd,Mr. Porter,US,North America,808c1fbb-ccfb-4b15-a541-72bec155e696,Dwele,US,North America,1,2007
1ac36f09-6ef1-42f9-887a-8afda5246649,Tone Treazure,US,North America,6a4afad4-2603-4418-a6fb-c111c02813fd,Mr. Porter,US,North America,1,2007
1ac36f09-6ef1-42f9-887a-8afda5246649,Tone Treazure,US,North America,808c1fbb-ccfb-4b15-a541-72bec155e696,Dwele,US,North America,1,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,a69ff01b-302b-4d7c-aced-dc5068f3f7e8,EbonyLove,US,North America,1,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,cabb4fcf-4067-4ba5-908d-76ee66fcf0c6,Diddy,US,North America,1,2007
0bc858a1-3573-4216-9423-c96dd8c72919,Twista,US,North America,ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,US,North America,1,2007
b9f4a769-8b6f-4c4e-88aa-5b2b1e4cfe6c,Slaine,US,North America,ce9fda45-182a-499a-9cff-18515d7f260b,Sabac Red,US,North America,1,2007
c7e90641-f441-4801-8e4a-d09e10f452b8,Ill Bill,US,North America,ce9fda45-182a-499a-9cff-18515d7f260b,Sabac Red,US,North America,1,2007
b9f4a769-8b6f-4c4e-88aa-5b2b1e4cfe6c,Slaine,US,North America,c7e90641-f441-4801-8e4a-d09e10f452b8,Ill Bill,US,North America,6,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,e7840b1b-0fc5-42a7-b05a-ffca943308ad,Gorilla Zoe,US,North America,3,2007
6648391e-7890-4f6c-b939-976f215195d3,UNKLE,GB,Europe,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,US,North America,1,2007
cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,US,North America,f5d41f95-09b1-44d7-a5c2-264468319a26,Gemstones,US,North America,2,2007
7add01c9-2953-47cb-aae5-98d79d1281b4,Q‐Unique,US,North America,c7e90641-f441-4801-8e4a-d09e10f452b8,Ill Bill,US,North America,1,2007
7bf7c525-b06b-4dd3-b731-4ed3d6f60778,Sick Jacken,US,North America,c7e90641-f441-4801-8e4a-d09e10f452b8,Ill Bill,US,North America,3,2007
7add01c9-2953-47cb-aae5-98d79d1281b4,Q‐Unique,US,North America,7bf7c525-b06b-4dd3-b731-4ed3d6f60778,Sick Jacken,US,North America,1,2007
8789ba48-a28c-40c6-93cb-8e0f90e77b0b,Bishop G,US,North America,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,US,North America,1,2007
cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,US,North America,eb704ea6-2045-44b2-8ce0-0a478b7a153a,Nikki Jean,US,North America,2,2007
8789ba48-a28c-40c6-93cb-8e0f90e77b0b,Bishop G,US,North America,eb704ea6-2045-44b2-8ce0-0a478b7a153a,Nikki Jean,US,North America,1,2007
cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,US,North America,f90e8b26-9e52-4669-a5c9-e28529c47894,Snoop Dogg,US,North America,1,2007
9fd05d1b-04e9-42e6-a9ee-2d23bfbfcd4e,Poo Bear,US,North America,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,US,North America,1,2007
9fd05d1b-04e9-42e6-a9ee-2d23bfbfcd4e,Poo Bear,US,North America,f90e8b26-9e52-4669-a5c9-e28529c47894,Snoop Dogg,US,North America,1,2007
1595addf-f76b-450a-a097-af852ff35f27,Nujabes,JP,Asia,757b0ca4-8783-41e6-9675-b29575051ea6,Five Deez,US,North America,2,2007
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,US,North America,1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,2,2007
1f83258f-ee16-4f3b-8570-e9ef3ad6973e,Yung Joc,US,North America,81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,US,North America,2,2007
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,US,North America,b01e7f27-9b0a-4cdb-85eb-3154164e5b81,Block,US,North America,2,2007
81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,US,North America,b01e7f27-9b0a-4cdb-85eb-3154164e5b81,Block,US,North America,2,2007
13100934-55ad-46ac-8541-4c3579a129a0,D‐Life,US,North America,9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Tribe Called Quest,US,North America,2,1998
6de0f914-3e60-4418-be3b-42e0feb6eb4d,Jason Derulo,US,North America,dcf5807c-ef1f-4291-b452-6824080ecac4,Birdman,US,North America,1,2007
be9303c8-d2e1-4e80-9c12-0ba31436c2c7,Percee P,US,North America,ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,Madlib,US,North America,1,2007
871c27c9-2121-4eb9-a072-e36a0e367642,Chali 2na,US,North America,be9303c8-d2e1-4e80-9c12-0ba31436c2c7,Percee P,US,North America,1,2007
be9303c8-d2e1-4e80-9c12-0ba31436c2c7,Percee P,US,North America,fcd1ceb1-6991-4cc5-bf4d-0e1ba70dc6a7,Prince Po,US,North America,1,2007
be9303c8-d2e1-4e80-9c12-0ba31436c2c7,Percee P,US,North America,c4c0397c-0599-45e0-8de8-536807f21d3d,Diamond D,US,North America,1,2007
ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,US,North America,b4e1a0b3-af92-4a4b-8f44-9633f59f7138,Devin the Dude,US,North America,1,2007
b4e1a0b3-af92-4a4b-8f44-9633f59f7138,Devin the Dude,US,North America,c1f5d7c6-1bce-45f1-bb80-f9c74bb9c740,Bun B,US,North America,2,2007
ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,US,North America,c1f5d7c6-1bce-45f1-bb80-f9c74bb9c740,Bun B,US,North America,1,2007
72f62a4c-0042-49f6-b4dc-2f5b27dd289f,Plies,US,North America,ce55e49a-32f4-4757-9849-bf04d06d5fcc,T‐Pain,US,North America,1,2007
9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Tribe Called Quest,US,North America,9a0d4264-23ca-499e-9e7b-f0ab7ad66b0c,Punchline,US,North America,1,1998
22ad9bdb-e3e3-4965-9784-8d094cd64bfb,Wordsworth,US,North America,9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Tribe Called Quest,US,North America,1,1998
9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Tribe Called Quest,US,North America,a29d39f5-8ca0-427b-ab52-d6a727236ab1,Jane Doe,US,North America,1,1998
9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Tribe Called Quest,US,North America,f5c4c27e-5902-4fc0-adfb-7775da3d5363,Yasiin Bey,US,North America,1,1998
9a0d4264-23ca-499e-9e7b-f0ab7ad66b0c,Punchline,US,North America,f5c4c27e-5902-4fc0-adfb-7775da3d5363,Yasiin Bey,US,North America,1,1998
22ad9bdb-e3e3-4965-9784-8d094cd64bfb,Wordsworth,US,North America,f5c4c27e-5902-4fc0-adfb-7775da3d5363,Yasiin Bey,US,North America,1,1998
a29d39f5-8ca0-427b-ab52-d6a727236ab1,Jane Doe,US,North America,f5c4c27e-5902-4fc0-adfb-7775da3d5363,Yasiin Bey,US,North America,1,1998
7237bccf-9709-452c-8fb9-ab8ca733d45d,Krush,US,North America,ca7e5899-0934-4f35-b153-60562b8f9e9d,Living Legends,US,North America,2,2001
285e8d57-662b-4aa3-b2f9-74e0f4b40d08,Pete Philly & Perquisite,NL,Europe,e0ac34d5-456a-4196-9d8c-957fdceedb60,Cee Major,NL,Europe,2,2007
089b6424-3f04-4779-9da0-216e9b24c40b,Chaundon,US,North America,c659f049-6d66-4b4e-b33e-f0991f287d34,Sean Price,US,North America,2,2007
3e666fed-7b13-40ab-ae51-2d30d137ca61,Hocus Pocus,FR,Europe,8c41073b-4229-4eda-b45d-34513ed61304,Omar,GB,Europe,3,2007
98ffb0d3-239b-46ca-b832-23199f5779ab,14K,US,North America,b4e1a0b3-af92-4a4b-8f44-9633f59f7138,Devin the Dude,US,North America,2,2007
047c604f-66c7-4ef0-abc0-2fd342a46cbb,Magic Malik,FR,Europe,3e666fed-7b13-40ab-ae51-2d30d137ca61,Hocus Pocus,FR,Europe,2,2007
3e666fed-7b13-40ab-ae51-2d30d137ca61,Hocus Pocus,FR,Europe,52414285-f514-487c-ad9e-c9ed66ccc43c,Dajla,FR,Europe,2,2007
52414285-f514-487c-ad9e-c9ed66ccc43c,Dajla,FR,Europe,b7b79181-af53-4496-be15-a7b7d7cbe71c,C2C,FR,Europe,2,2007
9e63f959-0887-42d2-9b2f-44dcf2899f0d,Black Renega,FR,Europe,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Soprano,FR,Europe,2,2007
7f4e8866-a462-4785-ae83-5c35adef2db3,Black Milk,US,North America,f5efd0f0-7b84-4e67-8632-b07b2c50084e,Phat Kat,US,North America,2,2007
7f4e8866-a462-4785-ae83-5c35adef2db3,Black Milk,US,North America,835bae6a-97e3-4569-868f-07299920af54,Nametag Alexander,US,North America,4,2007
01aaa1b4-4b35-48a3-8a00-5d82591d93d1,Asa,FI,Europe,b50909ce-1288-4c75-aa39-9a209f60f2fc,Steen1,FI,Europe,2,2007
01aaa1b4-4b35-48a3-8a00-5d82591d93d1,Asa,FI,Europe,ffaad848-b461-4411-afa7-94987106926b,Julma-Henri & Syrjäytyneet,FI,Europe,2,2007
69c4cc43-8163-41c5-ac81-30946d27bb69,CunninLynguists,US,North America,c67f0164-2b62-4b0f-a84f-eff3579e3a88,Sheisty Khrist,US,North America,2,2007
6c3d622d-4807-4a71-8ffd-1f4b8b876da0,Klashnekoff,GB,Europe,93dda03d-c1d3-42c2-80b0-fa71bc20262b,Capleton,JM,Latin America,2,2007
52ccc3b9-5cf7-48b8-9857-166d4cb07205,Wouso,CH,Europe,d2b0ecdd-f115-4bce-a23b-57c8927e4e2e,Dachs,CH,Europe,1,2007
6f58d2aa-320c-4022-aa39-b4cd452aa85e,SBS (Sir Beni Styles),CH,Europe,d2b0ecdd-f115-4bce-a23b-57c8927e4e2e,Dachs,CH,Europe,1,2007
3b1bd92e-4501-4230-b631-bf6ddb393967,Fleg,CH,Europe,d2b0ecdd-f115-4bce-a23b-57c8927e4e2e,Dachs,CH,Europe,2,2007
ca7e5899-0934-4f35-b153-60562b8f9e9d,Living Legends,US,North America,dd095e54-58a4-4a54-bf16-ab9b9e96b382,Slug,US,North America,1,2001
aba64937-3334-4c65-90a1-4e6b9d4d7ada,Aesop Rock,US,North America,be9303c8-d2e1-4e80-9c12-0ba31436c2c7,Percee P,US,North America,1,2007
6a4afad4-2603-4418-a6fb-c111c02813fd,Mr. Porter,US,North America,7f4e8866-a462-4785-ae83-5c35adef2db3,Black Milk,US,North America,1,2007
2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,US,North America,bec5d16d-63f3-4bfe-92c6-1c4e3ac502ad,Trae,US,North America,1,2007
bec5d16d-63f3-4bfe-92c6-1c4e3ac502ad,Trae,US,North America,e9296a90-9c59-4657-9165-1f1b5319de00,Lloyd,US,North America,1,2007
2b9c3601-17ca-420a-ab30-10db51e474b6,Rich Boy,US,North America,e9296a90-9c59-4657-9165-1f1b5319de00,Lloyd,US,North America,1,2007
